Date,Service,Region,CostUSD,UsageQuantity
2025-09-08,Amazon Redshift,us-west-2,1.61,9.65
2025-09-08,Amazon Redshift,ap-northeast-1,0.8,4.82
2025-09-08,Amazon Athena,us-east-1,2.0,38.0
2025-09-08,Amazon Athena,us-west-2,1.33,25.33
2025-09-08,Amazon Athena,ap-northeast-1,0.67,12.67
2025-09-08,AWS Step Functions,us-east-1,3.38,42.33
2025-09-08,AWS Step Functions,us-west-2,2.25,28.22
2025-09-08,AWS Step Functions,ap-northeast-1,1.12,14.11
2025-09-08,Amazon EKS,us-east-1,4.26,29.39
2025-09-08,Amazon EKS,us-west-2,2.84,19.59
2025-09-08,Amazon EKS,ap-northeast-1,1.42,9.8
2025-09-08,Amazon ECS,us-east-1,5.12,29.39
2025-09-08,Amazon ECS,us-west-2,3.41,19.59
2025-09-08,Amazon ECS,ap-northeast-1,1.71,9.8
2025-09-08,AWS CloudTrail,us-east-1,3.74,22.04
2025-09-08,AWS CloudTrail,us-west-2,2.49,14.69
2025-09-08,AWS CloudTrail,ap-northeast-1,1.25,7.34
2025-09-08,Amazon CloudWatch,us-east-1,2.6,18.02
2025-09-08,Amazon CloudWatch,us-west-2,1.73,12.02
2025-09-08,Amazon CloudWatch,ap-northeast-1,0.87,6.01
2025-09-08,AWS KMS,us-east-1,3.98,13.21
2025-09-08,AWS KMS,us-west-2,2.66,8.81
2025-09-08,AWS KMS,ap-northeast-1,1.33,4.4
2025-09-09,Amazon EC2,us-east-1,3.67,23.09
2025-09-09,Amazon EC2,us-west-2,2.45,15.4
2025-09-09,Amazon EC2,ap-northeast-1,1.22,7.7
2025-09-09,Amazon S3,us-east-1,4.25,32.51
2025-09-09,Amazon S3,us-west-2,2.84,21.67
2025-09-09,Amazon S3,ap-northeast-1,1.42,10.84
2025-09-09,Amazon RDS,us-east-1,5.23,32.31
2025-09-09,Amazon RDS,us-west-2,3.49,21.54
2025-09-09,Amazon RDS,ap-northeast-1,1.74,10.77
2025-09-09,AWS Lambda,us-east-1,0.14,24.33
2025-09-09,AWS Lambda,us-west-2,0.09,16.22
2025-09-09,AWS Lambda,ap-northeast-1,0.05,8.11
2025-09-09,Amazon CloudFront,us-east-1,0.74,19.82
2025-09-09,Amazon CloudFront,us-west-2,0.49,13.21
2025-09-09,Amazon CloudFront,ap-northeast-1,0.25,6.61
2025-09-09,Amazon DynamoDB,us-east-1,4.76,31.38
2025-09-09,Amazon DynamoDB,us-west-2,3.18,20.92
2025-09-09,Amazon DynamoDB,ap-northeast-1,1.59,10.46
2025-09-09,Amazon EBS,us-east-1,1.45,14.87
2025-09-09,Amazon EBS,us-west-2,0.97,9.91
2025-09-09,Amazon EBS,ap-northeast-1,0.48,4.96
2025-09-09,Amazon VPC,us-east-1,2.55,12.84
2025-09-09,Amazon VPC,us-west-2,1.7,8.56
2025-09-09,Amazon VPC,ap-northeast-1,0.85,4.28
2025-09-09,Amazon Route 53,us-east-1,1.5,28.12
2025-09-09,Amazon Route 53,us-west-2,1.0,18.75
2025-09-09,Amazon Route 53,ap-northeast-1,0.5,9.37
2025-09-09,Amazon SNS,us-east-1,4.24,31.09
2025-09-09,Amazon SNS,us-west-2,2.82,20.73
2025-09-09,Amazon SNS,ap-northeast-1,1.41,10.36
2025-09-09,Amazon SQS,us-east-1,0.0,28.05
2025-09-09,Amazon SQS,us-west-2,0.0,18.7
2025-09-09,Amazon SQS,ap-northeast-1,0.0,9.35
2025-09-09,AWS Glue,us-east-1,2.61,29.14
2025-09-09,AWS Glue,us-west-2,1.74,19.43
2025-09-09,AWS Glue,ap-northeast-1,0.87,9.71
2025-09-09,Amazon Redshift,us-east-1,4.92,4.37
2025-09-09,Amazon Redshift,us-west-2,3.28,2.91
2025-09-09,Amazon Redshift,ap-northeast-1,1.64,1.46
2025-09-09,Amazon Athena,us-east-1,1.61,30.91
2025-09-09,Amazon Athena,us-west-2,1.08,20.61
2025-09-09,Amazon Athena,ap-northeast-1,0.54,10.3
2025-09-09,AWS Step Functions,us-east-1,0.13,39.76
2025-09-09,AWS Step Functions,us-west-2,0.09,26.51
2025-09-09,AWS Step Functions,ap-northeast-1,0.04,13.25
2025-09-09,Amazon EKS,us-east-1,3.06,33.47
2025-09-09,Amazon EKS,us-west-2,2.04,22.31
2025-09-09,Amazon EKS,ap-northeast-1,1.02,11.16
2025-09-09,Amazon ECS,us-east-1,1.65,33.14
2025-09-09,Amazon ECS,us-west-2,1.1,22.09
2025-09-09,Amazon ECS,ap-northeast-1,0.55,11.05
2025-09-09,AWS CloudTrail,us-east-1,4.11,27.33
2025-09-09,AWS CloudTrail,us-west-2,2.74,18.22
2025-09-09,AWS CloudTrail,ap-northeast-1,1.37,9.11
2025-09-09,Amazon CloudWatch,us-east-1,2.85,27.7
2025-09-09,Amazon CloudWatch,us-west-2,1.9,18.47
2025-09-09,Amazon CloudWatch,ap-northeast-1,0.95,9.23
2025-09-09,AWS KMS,us-east-1,1.21,23.52
2025-09-09,AWS KMS,us-west-2,0.8,15.68
2025-09-09,AWS KMS,ap-northeast-1,0.4,7.84
2025-09-10,Amazon EC2,us-east-1,2.27,28.84
2025-09-10,Amazon EC2,us-west-2,1.51,19.22
2025-09-10,Amazon EC2,ap-northeast-1,0.76,9.61
2025-09-10,Amazon S3,us-east-1,4.0,14.41
2025-09-10,Amazon S3,us-west-2,2.67,9.61
2025-09-10,Amazon S3,ap-northeast-1,1.33,4.8
2025-09-10,Amazon RDS,us-east-1,2.31,39.81
2025-09-10,Amazon RDS,us-west-2,1.54,26.54
2025-09-10,Amazon RDS,ap-northeast-1,0.77,13.27
2025-09-10,AWS Lambda,us-east-1,1.39,16.77
2025-09-10,AWS Lambda,us-west-2,0.92,11.18
2025-09-10,AWS Lambda,ap-northeast-1,0.46,5.59
2025-09-10,Amazon CloudFront,us-east-1,2.81,33.45
2025-09-10,Amazon CloudFront,us-west-2,1.87,22.3
2025-09-10,Amazon CloudFront,ap-northeast-1,0.94,11.15
2025-09-10,Amazon DynamoDB,us-east-1,2.52,38.29
2025-09-10,Amazon DynamoDB,us-west-2,1.68,25.53
2025-09-10,Amazon DynamoDB,ap-northeast-1,0.84,12.76
2025-09-10,Amazon EBS,us-east-1,3.79,33.42
2025-09-10,Amazon EBS,us-west-2,2.52,22.28
2025-09-10,Amazon EBS,ap-northeast-1,1.26,11.14
2025-09-10,Amazon VPC,us-east-1,3.33,48.27
2025-09-10,Amazon VPC,us-west-2,2.22,32.18
2025-09-10,Amazon VPC,ap-northeast-1,1.11,16.09
2025-09-10,Amazon Route 53,us-east-1,2.19,4.96
2025-09-10,Amazon Route 53,us-west-2,1.46,3.31
2025-09-10,Amazon Route 53,ap-northeast-1,0.73,1.65
2025-09-10,Amazon SNS,us-east-1,4.91,20.43
2025-09-10,Amazon SNS,us-west-2,3.27,13.62
2025-09-10,Amazon SNS,ap-northeast-1,1.64,6.81
2025-09-10,Amazon SQS,us-east-1,2.66,38.09
2025-09-10,Amazon SQS,us-west-2,1.77,25.4
2025-09-10,Amazon SQS,ap-northeast-1,0.89,12.7
2025-09-10,AWS Glue,us-east-1,0.1,12.48
2025-09-10,AWS Glue,us-west-2,0.06,8.32
2025-09-10,AWS Glue,ap-northeast-1,0.03,4.16
2025-09-10,Amazon Redshift,us-east-1,0.1,17.06
2025-09-10,Amazon Redshift,us-west-2,0.07,11.37
2025-09-10,Amazon Redshift,ap-northeast-1,0.03,5.69
2025-09-10,Amazon Athena,us-east-1,3.16,30.24
2025-09-10,Amazon Athena,us-west-2,2.11,20.16
2025-09-10,Amazon Athena,ap-northeast-1,1.05,10.08
2025-09-10,AWS Step Functions,us-east-1,2.92,10.87
2025-09-10,AWS Step Functions,us-west-2,1.94,7.25
2025-09-10,AWS Step Functions,ap-northeast-1,0.97,3.62
2025-09-10,Amazon EKS,us-east-1,0.0,25.55
2025-09-10,Amazon EKS,us-west-2,0.0,17.03
2025-09-10,Amazon EKS,ap-northeast-1,0.0,8.52
2025-09-10,Amazon ECS,us-east-1,1.79,29.59
2025-09-10,Amazon ECS,us-west-2,1.19,19.73
2025-09-10,Amazon ECS,ap-northeast-1,0.6,9.86
2025-09-10,AWS CloudTrail,us-east-1,3.56,26.38
2025-09-10,AWS CloudTrail,us-west-2,2.37,17.59
2025-09-10,AWS CloudTrail,ap-northeast-1,1.19,8.79
2025-09-10,Amazon CloudWatch,us-east-1,3.64,27.29
2025-09-10,Amazon CloudWatch,us-west-2,2.43,18.19
2025-09-10,Amazon CloudWatch,ap-northeast-1,1.21,9.1
2025-09-10,AWS KMS,us-east-1,3.29,17.95
2025-09-10,AWS KMS,us-west-2,2.2,11.97
2025-09-10,AWS KMS,ap-northeast-1,1.1,5.98
2025-09-11,Amazon EC2,us-east-1,2.23,26.97
2025-09-11,Amazon EC2,us-west-2,1.49,17.98
2025-09-11,Amazon EC2,ap-northeast-1,0.74,8.99
2025-09-11,Amazon S3,us-east-1,3.73,21.07
2025-09-11,Amazon S3,us-west-2,2.49,14.04
2025-09-11,Amazon S3,ap-northeast-1,1.24,7.02
2025-09-11,Amazon RDS,us-east-1,3.28,22.34
2025-09-11,Amazon RDS,us-west-2,2.19,14.89
2025-09-11,Amazon RDS,ap-northeast-1,1.09,7.45
2025-09-11,AWS Lambda,us-east-1,2.33,33.3
2025-09-11,AWS Lambda,us-west-2,1.55,22.2
2025-09-11,AWS Lambda,ap-northeast-1,0.78,11.1
2025-09-11,Amazon CloudFront,us-east-1,0.0,12.04
2025-09-11,Amazon CloudFront,us-west-2,0.0,8.02
2025-09-11,Amazon CloudFront,ap-northeast-1,0.0,4.01
2025-09-11,Amazon DynamoDB,us-east-1,0.28,1.67
2025-09-11,Amazon DynamoDB,us-west-2,0.18,1.11
2025-09-11,Amazon DynamoDB,ap-northeast-1,0.09,0.55
2025-09-11,Amazon EBS,us-east-1,1.49,32.49
2025-09-11,Amazon EBS,us-west-2,0.99,21.66
2025-09-11,Amazon EBS,ap-northeast-1,0.49,10.83
2025-09-11,Amazon VPC,us-east-1,2.08,26.98
2025-09-11,Amazon VPC,us-west-2,1.38,17.99
2025-09-11,Amazon VPC,ap-northeast-1,0.69,8.99
2025-09-11,Amazon Route 53,us-east-1,4.13,38.27
2025-09-11,Amazon Route 53,us-west-2,2.76,25.52
2025-09-11,Amazon Route 53,ap-northeast-1,1.38,12.76
2025-09-11,Amazon SNS,us-east-1,2.4,38.53
2025-09-11,Amazon SNS,us-west-2,1.6,25.69
2025-09-11,Amazon SNS,ap-northeast-1,0.8,12.84
2025-09-11,Amazon SQS,us-east-1,2.64,16.62
2025-09-11,Amazon SQS,us-west-2,1.76,11.08
2025-09-11,Amazon SQS,ap-northeast-1,0.88,5.54
2025-09-11,AWS Glue,us-east-1,1.61,10.2
2025-09-11,AWS Glue,us-west-2,1.07,6.8
2025-09-11,AWS Glue,ap-northeast-1,0.54,3.4
2025-09-11,Amazon Redshift,us-east-1,1.17,21.42
2025-09-11,Amazon Redshift,us-west-2,0.78,14.28
2025-09-11,Amazon Redshift,ap-northeast-1,0.39,7.14
2025-09-11,Amazon Athena,us-east-1,3.71,42.21
2025-09-11,Amazon Athena,us-west-2,2.47,28.14
2025-09-11,Amazon Athena,ap-northeast-1,1.23,14.07
2025-09-11,AWS Step Functions,us-east-1,0.42,28.93
2025-09-11,AWS Step Functions,us-west-2,0.28,19.29
2025-09-11,AWS Step Functions,ap-northeast-1,0.14,9.64
2025-09-11,Amazon EKS,us-east-1,0.94,29.75
2025-09-11,Amazon EKS,us-west-2,0.63,19.83
2025-09-11,Amazon EKS,ap-northeast-1,0.31,9.91
2025-09-11,Amazon ECS,us-east-1,2.31,6.69
2025-09-11,Amazon ECS,us-west-2,1.54,4.46
2025-09-11,Amazon ECS,ap-northeast-1,0.77,2.23
2025-09-11,AWS CloudTrail,us-east-1,3.89,18.95
2025-09-11,AWS CloudTrail,us-west-2,2.59,12.63
2025-09-11,AWS CloudTrail,ap-northeast-1,1.3,6.32
2025-09-11,Amazon CloudWatch,us-east-1,1.7,14.3
2025-09-11,Amazon CloudWatch,us-west-2,1.13,9.53
2025-09-11,Amazon CloudWatch,ap-northeast-1,0.57,4.77
2025-09-11,AWS KMS,us-east-1,1.52,29.28
2025-09-11,AWS KMS,us-west-2,1.01,19.52
2025-09-11,AWS KMS,ap-northeast-1,0.51,9.76
2025-09-12,Amazon EC2,us-east-1,2.21,28.29
2025-09-12,Amazon EC2,us-west-2,1.48,18.86
2025-09-12,Amazon EC2,ap-northeast-1,0.74,9.43
2025-09-12,Amazon S3,us-east-1,3.04,38.2
2025-09-12,Amazon S3,us-west-2,2.03,25.47
2025-09-12,Amazon S3,ap-northeast-1,1.01,12.73
2025-09-12,Amazon RDS,us-east-1,1.99,10.23
2025-09-12,Amazon RDS,us-west-2,1.32,6.82
2025-09-12,Amazon RDS,ap-northeast-1,0.66,3.41
2025-09-12,AWS Lambda,us-east-1,4.1,21.68
2025-09-12,AWS Lambda,us-west-2,2.73,14.46
2025-09-12,AWS Lambda,ap-northeast-1,1.37,7.23
2025-09-12,Amazon CloudFront,us-east-1,4.17,28.84
2025-09-12,Amazon CloudFront,us-west-2,2.78,19.22
2025-09-12,Amazon CloudFront,ap-northeast-1,1.39,9.61
2025-09-12,Amazon DynamoDB,us-east-1,2.31,28.49
2025-09-12,Amazon DynamoDB,us-west-2,1.54,18.99
2025-09-12,Amazon DynamoDB,ap-northeast-1,0.77,9.5
2025-09-12,Amazon EBS,us-east-1,5.42,45.77
2025-09-12,Amazon EBS,us-west-2,3.62,30.51
2025-09-12,Amazon EBS,ap-northeast-1,1.81,15.26
2025-09-12,Amazon VPC,us-east-1,2.6,26.6
2025-09-12,Amazon VPC,us-west-2,1.74,17.73
2025-09-12,Amazon VPC,ap-northeast-1,0.87,8.87
2025-09-12,Amazon Route 53,us-east-1,4.12,16.55
2025-09-12,Amazon Route 53,us-west-2,2.74,11.03
2025-09-12,Amazon Route 53,ap-northeast-1,1.37,5.52
2025-09-12,Amazon SNS,us-east-1,3.0,24.74
2025-09-12,Amazon SNS,us-west-2,2.0,16.49
2025-09-12,Amazon SNS,ap-northeast-1,1.0,8.25
2025-09-12,Amazon SQS,us-east-1,2.97,16.66
2025-09-12,Amazon SQS,us-west-2,1.98,11.11
2025-09-12,Amazon SQS,ap-northeast-1,0.99,5.55
2025-09-12,AWS Glue,us-east-1,0.12,4.27
2025-09-12,AWS Glue,us-west-2,0.08,2.85
2025-09-12,AWS Glue,ap-northeast-1,0.04,1.42
2025-09-12,Amazon Redshift,us-east-1,0.82,20.41
2025-09-12,Amazon Redshift,us-west-2,0.55,13.61
2025-09-12,Amazon Redshift,ap-northeast-1,0.27,6.8
2025-09-12,Amazon Athena,us-east-1,2.06,44.37
2025-09-12,Amazon Athena,us-west-2,1.37,29.58
2025-09-12,Amazon Athena,ap-northeast-1,0.69,14.79
2025-09-12,AWS Step Functions,us-east-1,4.16,15.38
2025-09-12,AWS Step Functions,us-west-2,2.77,10.25
2025-09-12,AWS Step Functions,ap-northeast-1,1.39,5.13
2025-09-12,Amazon EKS,us-east-1,3.02,20.93
2025-09-12,Amazon EKS,us-west-2,2.01,13.95
2025-09-12,Amazon EKS,ap-northeast-1,1.01,6.98
2025-09-12,Amazon ECS,us-east-1,2.08,26.86
2025-09-12,Amazon ECS,us-west-2,1.38,17.9
2025-09-12,Amazon ECS,ap-northeast-1,0.69,8.95
2025-09-12,AWS CloudTrail,us-east-1,3.43,21.61
2025-09-12,AWS CloudTrail,us-west-2,2.29,14.4
2025-09-12,AWS CloudTrail,ap-northeast-1,1.14,7.2
2025-09-12,Amazon CloudWatch,us-east-1,4.09,13.58
2025-09-12,Amazon CloudWatch,us-west-2,2.73,9.05
2025-09-12,Amazon CloudWatch,ap-northeast-1,1.36,4.53
2025-09-12,AWS KMS,us-east-1,2.51,50.98
2025-09-12,AWS KMS,us-west-2,1.67,33.98
2025-09-12,AWS KMS,ap-northeast-1,0.84,16.99
2025-09-13,Amazon EC2,us-east-1,2.83,39.33
2025-09-13,Amazon EC2,us-west-2,1.89,26.22
2025-09-13,Amazon EC2,ap-northeast-1,0.94,13.11
2025-09-13,Amazon S3,us-east-1,2.63,30.81
2025-09-13,Amazon S3,us-west-2,1.76,20.54
2025-09-13,Amazon S3,ap-northeast-1,0.88,10.27
2025-09-13,Amazon RDS,us-east-1,2.42,23.3
2025-09-13,Amazon RDS,us-west-2,1.61,15.53
2025-09-13,Amazon RDS,ap-northeast-1,0.8,7.77
2025-09-13,AWS Lambda,us-east-1,1.33,29.3
2025-09-13,AWS Lambda,us-west-2,0.89,19.54
2025-09-13,AWS Lambda,ap-northeast-1,0.44,9.77
2025-09-13,Amazon CloudFront,us-east-1,1.23,31.66
2025-09-13,Amazon CloudFront,us-west-2,0.82,21.1
2025-09-13,Amazon CloudFront,ap-northeast-1,0.41,10.55
2025-09-13,Amazon DynamoDB,us-east-1,4.13,28.66
2025-09-13,Amazon DynamoDB,us-west-2,2.75,19.11
2025-09-13,Amazon DynamoDB,ap-northeast-1,1.38,9.55
2025-09-13,Amazon EBS,us-east-1,2.07,29.54
2025-09-13,Amazon EBS,us-west-2,1.38,19.69
2025-09-13,Amazon EBS,ap-northeast-1,0.69,9.85
2025-09-13,Amazon VPC,us-east-1,2.04,34.35
2025-09-13,Amazon VPC,us-west-2,1.36,22.9
2025-09-13,Amazon VPC,ap-northeast-1,0.68,11.45
2025-09-13,Amazon Route 53,us-east-1,0.0,21.64
2025-09-13,Amazon Route 53,us-west-2,0.0,14.43
2025-09-13,Amazon Route 53,ap-northeast-1,0.0,7.21
2025-09-13,Amazon SNS,us-east-1,0.0,10.05
2025-09-13,Amazon SNS,us-west-2,0.0,6.7
2025-09-13,Amazon SNS,ap-northeast-1,0.0,3.35
2025-09-13,Amazon SQS,us-east-1,4.54,33.95
2025-09-13,Amazon SQS,us-west-2,3.03,22.63
2025-09-13,Amazon SQS,ap-northeast-1,1.51,11.32
2025-09-13,AWS Glue,us-east-1,1.42,9.97
2025-09-13,AWS Glue,us-west-2,0.95,6.65
2025-09-13,AWS Glue,ap-northeast-1,0.47,3.32
2025-09-13,Amazon Redshift,us-east-1,0.0,19.57
2025-09-13,Amazon Redshift,us-west-2,0.0,13.04
2025-09-13,Amazon Redshift,ap-northeast-1,0.0,6.52
2025-09-13,Amazon Athena,us-east-1,6.13,29.35
2025-09-13,Amazon Athena,us-west-2,4.09,19.57
2025-09-13,Amazon Athena,ap-northeast-1,2.04,9.78
2025-09-13,AWS Step Functions,us-east-1,1.66,29.65
2025-09-13,AWS Step Functions,us-west-2,1.11,19.77
2025-09-13,AWS Step Functions,ap-northeast-1,0.55,9.88
2025-09-13,Amazon EKS,us-east-1,0.16,22.02
2025-09-13,Amazon EKS,us-west-2,0.11,14.68
2025-09-13,Amazon EKS,ap-northeast-1,0.05,7.34
2025-09-13,Amazon ECS,us-east-1,2.65,24.14
2025-09-13,Amazon ECS,us-west-2,1.77,16.09
2025-09-13,Amazon ECS,ap-northeast-1,0.88,8.05
2025-09-13,AWS CloudTrail,us-east-1,3.69,28.45
2025-09-13,AWS CloudTrail,us-west-2,2.46,18.96
2025-09-13,AWS CloudTrail,ap-northeast-1,1.23,9.48
2025-09-13,Amazon CloudWatch,us-east-1,3.5,18.11
2025-09-13,Amazon CloudWatch,us-west-2,2.33,12.08
2025-09-13,Amazon CloudWatch,ap-northeast-1,1.17,6.04
2025-09-13,AWS KMS,us-east-1,3.85,41.29
2025-09-13,AWS KMS,us-west-2,2.56,27.53
2025-09-13,AWS KMS,ap-northeast-1,1.28,13.76
2025-09-14,Amazon EC2,us-east-1,1.04,16.12
2025-09-14,Amazon EC2,us-west-2,0.7,10.75
2025-09-14,Amazon EC2,ap-northeast-1,0.35,5.38
2025-09-14,Amazon S3,us-east-1,4.5,23.09
2025-09-14,Amazon S3,us-west-2,3.0,15.39
2025-09-14,Amazon S3,ap-northeast-1,1.5,7.7
2025-09-14,Amazon RDS,us-east-1,4.61,20.57
2025-09-14,Amazon RDS,us-west-2,3.07,13.72
2025-09-14,Amazon RDS,ap-northeast-1,1.54,6.86
2025-09-14,AWS Lambda,us-east-1,4.68,26.32
2025-09-14,AWS Lambda,us-west-2,3.12,17.54
2025-09-14,AWS Lambda,ap-northeast-1,1.56,8.77
2025-09-14,Amazon CloudFront,us-east-1,2.88,40.65
2025-09-14,Amazon CloudFront,us-west-2,1.92,27.1
2025-09-14,Amazon CloudFront,ap-northeast-1,0.96,13.55
2025-09-14,Amazon DynamoDB,us-east-1,1.96,15.59
2025-09-14,Amazon DynamoDB,us-west-2,1.3,10.39
2025-09-14,Amazon DynamoDB,ap-northeast-1,0.65,5.2
2025-09-14,Amazon EBS,us-east-1,1.82,29.52
2025-09-14,Amazon EBS,us-west-2,1.22,19.68
2025-09-14,Amazon EBS,ap-northeast-1,0.61,9.84
2025-09-14,Amazon VPC,us-east-1,0.15,31.38
2025-09-14,Amazon VPC,us-west-2,0.1,20.92
2025-09-14,Amazon VPC,ap-northeast-1,0.05,10.46
2025-09-14,Amazon Route 53,us-east-1,1.69,36.48
2025-09-14,Amazon Route 53,us-west-2,1.13,24.32
2025-09-14,Amazon Route 53,ap-northeast-1,0.56,12.16
2025-09-14,Amazon SNS,us-east-1,0.0,17.14
2025-09-14,Amazon SNS,us-west-2,0.0,11.42
2025-09-14,Amazon SNS,ap-northeast-1,0.0,5.71
2025-09-14,Amazon SQS,us-east-1,0.0,16.74
2025-09-14,Amazon SQS,us-west-2,0.0,11.16
2025-09-14,Amazon SQS,ap-northeast-1,0.0,5.58
2025-09-14,AWS Glue,us-east-1,2.87,23.21
2025-09-14,AWS Glue,us-west-2,1.91,15.47
2025-09-14,AWS Glue,ap-northeast-1,0.96,7.74
2025-09-14,Amazon Redshift,us-east-1,2.12,23.41
2025-09-14,Amazon Redshift,us-west-2,1.41,15.61
2025-09-14,Amazon Redshift,ap-northeast-1,0.71,7.8
2025-09-14,Amazon Athena,us-east-1,2.81,14.91
2025-09-14,Amazon Athena,us-west-2,1.87,9.94
2025-09-14,Amazon Athena,ap-northeast-1,0.94,4.97
2025-09-14,AWS Step Functions,us-east-1,3.56,31.62
2025-09-14,AWS Step Functions,us-west-2,2.37,21.08
2025-09-14,AWS Step Functions,ap-northeast-1,1.19,10.54
2025-09-14,Amazon EKS,us-east-1,3.08,30.57
2025-09-14,Amazon EKS,us-west-2,2.05,20.38
2025-09-14,Amazon EKS,ap-northeast-1,1.03,10.19
2025-09-14,Amazon ECS,us-east-1,2.94,45.35
2025-09-14,Amazon ECS,us-west-2,1.96,30.23
2025-09-14,Amazon ECS,ap-northeast-1,0.98,15.12
2025-09-14,AWS CloudTrail,us-east-1,2.37,21.93
2025-09-14,AWS CloudTrail,us-west-2,1.58,14.62
2025-09-14,AWS CloudTrail,ap-northeast-1,0.79,7.31
2025-09-14,Amazon CloudWatch,us-east-1,1.37,14.68
2025-09-14,Amazon CloudWatch,us-west-2,0.91,9.78
2025-09-14,Amazon CloudWatch,ap-northeast-1,0.46,4.89
2025-09-14,AWS KMS,us-east-1,0.64,16.11
2025-09-14,AWS KMS,us-west-2,0.42,10.74
2025-09-14,AWS KMS,ap-northeast-1,0.21,5.37
2025-09-15,Amazon EC2,us-east-1,2.4,28.34
2025-09-15,Amazon EC2,us-west-2,1.6,18.9
2025-09-15,Amazon EC2,ap-northeast-1,0.8,9.45
2025-09-15,Amazon S3,us-east-1,2.58,17.34
2025-09-15,Amazon S3,us-west-2,1.72,11.56
2025-09-15,Amazon S3,ap-northeast-1,0.86,5.78
2025-09-15,Amazon RDS,us-east-1,3.85,32.4
2025-09-15,Amazon RDS,us-west-2,2.57,21.6
2025-09-15,Amazon RDS,ap-northeast-1,1.28,10.8
2025-09-15,AWS Lambda,us-east-1,2.26,18.47
2025-09-15,AWS Lambda,us-west-2,1.51,12.31
2025-09-15,AWS Lambda,ap-northeast-1,0.75,6.16
2025-09-15,Amazon CloudFront,us-east-1,3.33,26.88
2025-09-15,Amazon CloudFront,us-west-2,2.22,17.92
2025-09-15,Amazon CloudFront,ap-northeast-1,1.11,8.96
2025-09-15,Amazon DynamoDB,us-east-1,0.33,24.32
2025-09-15,Amazon DynamoDB,us-west-2,0.22,16.21
2025-09-15,Amazon DynamoDB,ap-northeast-1,0.11,8.11
2025-09-15,Amazon EBS,us-east-1,2.9,16.0
2025-09-15,Amazon EBS,us-west-2,1.93,10.67
2025-09-15,Amazon EBS,ap-northeast-1,0.96,5.33
2025-09-15,Amazon VPC,us-east-1,2.79,10.45
2025-09-15,Amazon VPC,us-west-2,1.86,6.97
2025-09-15,Amazon VPC,ap-northeast-1,0.93,3.48
2025-09-15,Amazon Route 53,us-east-1,4.5,37.48
2025-09-15,Amazon Route 53,us-west-2,3.0,24.99
2025-09-15,Amazon Route 53,ap-northeast-1,1.5,12.49
2025-09-15,Amazon SNS,us-east-1,2.12,28.64
2025-09-15,Amazon SNS,us-west-2,1.41,19.09
2025-09-15,Amazon SNS,ap-northeast-1,0.71,9.54
2025-09-15,Amazon SQS,us-east-1,0.0,13.44
2025-09-15,Amazon SQS,us-west-2,0.0,8.96
2025-09-15,Amazon SQS,ap-northeast-1,0.0,4.48
2025-09-15,AWS Glue,us-east-1,2.06,14.28
2025-09-15,AWS Glue,us-west-2,1.37,9.52
2025-09-15,AWS Glue,ap-northeast-1,0.69,4.76
2025-09-15,Amazon Redshift,us-east-1,3.57,44.98
2025-09-15,Amazon Redshift,us-west-2,2.38,29.98
2025-09-15,Amazon Redshift,ap-northeast-1,1.19,14.99
2025-09-15,Amazon Athena,us-east-1,0.73,16.62
2025-09-15,Amazon Athena,us-west-2,0.49,11.08
2025-09-15,Amazon Athena,ap-northeast-1,0.24,5.54
2025-09-15,AWS Step Functions,us-east-1,2.85,41.11
2025-09-15,AWS Step Functions,us-west-2,1.9,27.41
2025-09-15,AWS Step Functions,ap-northeast-1,0.95,13.7
2025-09-15,Amazon EKS,us-east-1,0.67,27.49
2025-09-15,Amazon EKS,us-west-2,0.44,18.33
2025-09-15,Amazon EKS,ap-northeast-1,0.22,9.16
2025-09-15,Amazon ECS,us-east-1,5.23,8.48
2025-09-15,Amazon ECS,us-west-2,3.49,5.65
2025-09-15,Amazon ECS,ap-northeast-1,1.74,2.83
2025-09-15,AWS CloudTrail,us-east-1,0.58,20.77
2025-09-15,AWS CloudTrail,us-west-2,0.39,13.84
2025-09-15,AWS CloudTrail,ap-northeast-1,0.19,6.92
2025-09-15,Amazon CloudWatch,us-east-1,1.72,33.12
2025-09-15,Amazon CloudWatch,us-west-2,1.15,22.08
2025-09-15,Amazon CloudWatch,ap-northeast-1,0.57,11.04
2025-09-15,AWS KMS,us-east-1,2.86,7.25
2025-09-15,AWS KMS,us-west-2,1.91,4.83
2025-09-15,AWS KMS,ap-northeast-1,0.95,2.42
2025-09-16,Amazon EC2,us-east-1,3.27,19.23
2025-09-16,Amazon EC2,us-west-2,2.18,12.82
2025-09-16,Amazon EC2,ap-northeast-1,1.09,6.41
2025-09-16,Amazon S3,us-east-1,4.41,18.73
2025-09-16,Amazon S3,us-west-2,2.94,12.48
2025-09-16,Amazon S3,ap-northeast-1,1.47,6.24
2025-09-16,Amazon RDS,us-east-1,1.54,30.41
2025-09-16,Amazon RDS,us-west-2,1.03,20.27
2025-09-16,Amazon RDS,ap-northeast-1,0.51,10.14
2025-09-16,AWS Lambda,us-east-1,3.65,29.48
2025-09-16,AWS Lambda,us-west-2,2.43,19.65
2025-09-16,AWS Lambda,ap-northeast-1,1.21,9.83
2025-09-16,Amazon CloudFront,us-east-1,0.0,30.38
2025-09-16,Amazon CloudFront,us-west-2,0.0,20.25
2025-09-16,Amazon CloudFront,ap-northeast-1,0.0,10.13
